id,answer_id,comment_id,body,creation_date,owner_id,owner_reputation
725,747,139781808,"",2024-12-10 17:20:19.000000 +00:00,85421,29580
726,747,6321494,"",2011-04-05 21:33:16.000000 +00:00,256788,536
727,747,6321450,"",2011-04-05 21:29:46.000000 +00:00,629470,406
728,747,6321375,"",2011-04-05 21:25:25.000000 +00:00,256788,536
729,747,6321356,"",2011-04-05 21:23:46.000000 +00:00,629470,406
730,747,6321305,"",2011-04-05 21:20:50.000000 +00:00,256788,536
731,747,6321275,"",2011-04-05 21:18:52.000000 +00:00,629470,406
732,749,139781816,"",2024-12-10 17:21:05.000000 +00:00,85421,29580
733,752,130390854,"",2022-09-25 11:42:28.000000 +00:00,1210814,306
734,754,32162763,"",2014-01-24 14:36:25.000000 +00:00,294702,11994
735,754,32019944,"",2014-01-21 09:48:23.000000 +00:00,1269281,5998
736,756,32025151,"",2014-01-21 12:02:55.000000 +00:00,276052,420361
737,756,32021133,"",2014-01-21 10:17:04.000000 +00:00,1269281,5998
738,756,4877625,"",2010-12-16 17:34:34.000000 +00:00,540312,24839
739,760,139781834,"",2024-12-10 17:25:18.000000 +00:00,85421,29580
740,761,139781701,"",2024-12-10 17:00:57.000000 +00:00,5051731,2076
741,764,127420977,"",2022-05-04 15:16:57.000000 +00:00,12442137,1100
742,769,128430972,"",2022-06-22 02:56:45.000000 +00:00,3035786,428
743,769,114296735,"",2020-11-02 08:29:33.000000 +00:00,4535853,774
744,769,113371668,"",2020-09-29 01:40:36.000000 +00:00,4982691,7709
745,769,113355296,"",2020-09-28 13:04:45.000000 +00:00,4636377,224
746,769,110592673,"",2020-06-23 13:34:07.000000 +00:00,4982691,7709
747,773,53296493,"",2015-09-22 21:16:14.000000 +00:00,2200690,2023
748,774,89635332,"",2018-07-13 17:05:10.000000 +00:00,6223346,603
749,774,83483539,"",2018-01-14 14:25:29.000000 +00:00,5619076,2581
750,774,83481811,"",2018-01-14 12:39:44.000000 +00:00,612694,1304
751,775,68188894,"",2016-11-07 18:38:48.000000 +00:00,1509597,1975
752,775,21139590,"",2013-02-23 11:40:09.000000 +00:00,986476,567
753,776,136202282,"",2023-10-09 12:35:45.000000 +00:00,9973101,157
754,776,122626056,"",2021-09-29 14:42:03.000000 +00:00,7598188,2641
755,776,118086611,"",2021-03-25 15:41:28.000000 +00:00,6897779,616
756,776,108254440,"",2020-04-13 17:19:48.000000 +00:00,3045618,2689
757,776,103176584,"",2019-10-16 15:30:14.000000 +00:00,3622695,2480
758,776,103068405,"",2019-10-12 19:36:13.000000 +00:00,8374067,269
759,778,132134858,"",2022-12-21 09:21:30.000000 +00:00,11499971,1596
760,778,104942359,"",2019-12-17 13:15:51.000000 +00:00,912829,10492
761,778,24227803,"",2013-05-29 08:21:59.000000 +00:00,2172919,3154
762,778,7489494,"",2011-06-17 19:53:03.000000 +00:00,620273,4020
763,778,7489397,"",2011-06-17 19:47:10.000000 +00:00,620273,4020
764,778,7489341,"",2011-06-17 19:43:05.000000 +00:00,605744,340290
765,778,7489305,"",2011-06-17 19:40:04.000000 +00:00,513769,10823
766,783,58631502,"",2016-02-17 21:20:53.000000 +00:00,5876076,67
767,783,58631416,"",2016-02-17 21:18:14.000000 +00:00,840960,11027
768,786,58631016,"",2016-02-17 21:05:51.000000 +00:00,840960,11027
769,787,58631056,"",2016-02-17 21:07:00.000000 +00:00,5876076,67
770,790,135117718,"",2023-07-07 13:21:42.000000 +00:00,669472,2043
771,790,134100112,"",2023-04-17 13:06:59.000000 +00:00,21644142,13
772,796,139733314,"",2024-12-01 15:36:28.000000 +00:00,3014199,4649
773,799,127527912,"",2022-05-09 21:40:08.000000 +00:00,1708462,6409
774,799,110844768,"",2020-07-01 15:09:09.000000 +00:00,193850,9440
775,800,127138465,"",2022-04-21 06:37:46.000000 +00:00,18744134,19
776,800,127137692,"",2022-04-21 05:45:32.000000 +00:00,694014,8588
777,800,127136260,"",2022-04-21 03:33:24.000000 +00:00,18744134,19
778,800,127136135,"",2022-04-21 03:17:07.000000 +00:00,18744134,19
779,800,127136055,"",2022-04-21 03:08:48.000000 +00:00,694014,8588
780,800,127135977,"",2022-04-21 02:58:31.000000 +00:00,18744134,19
781,803,121318179,"",2021-08-04 07:34:12.000000 +00:00,8488702,805
782,804,136026579,"",2023-09-22 20:49:49.000000 +00:00,9851608,40710
783,806,131237890,"",2022-11-06 17:42:38.000000 +00:00,8553955,421
784,817,138863152,"",2024-07-17 16:13:58.000000 +00:00,9550549,284
785,817,137940794,"",2024-03-29 10:08:06.000000 +00:00,807452,4511
786,818,129839396,"",2022-08-29 07:56:56.000000 +00:00,4970679,2067
787,820,128976020,"",2022-07-18 15:27:32.000000 +00:00,4312720,1819
788,821,129651036,"",2022-08-19 11:56:55.000000 +00:00,2324388,17517
789,821,126424883,"",2022-03-18 16:39:24.000000 +00:00,1428862,3814
790,823,137940790,"",2024-03-29 10:07:39.000000 +00:00,807452,4511
791,823,137414881,"",2024-02-06 08:19:50.000000 +00:00,3502626,838
792,823,136035967,"",2023-09-24 06:36:14.000000 +00:00,8278630,914
793,823,130067818,"",2022-09-08 23:20:18.000000 +00:00,3190699,444
794,823,128743480,"",2022-07-06 21:46:38.000000 +00:00,4312720,1819
795,823,125296328,"",2022-01-27 08:11:14.000000 +00:00,2627126,421
796,823,125127720,"",2022-01-20 00:44:41.000000 +00:00,782096,7662
797,825,137575001,"",2024-02-21 22:10:12.000000 +00:00,7119931,690
798,825,129622587,"",2022-08-18 08:38:46.000000 +00:00,2153380,531
799,825,129621833,"",2022-08-18 08:02:40.000000 +00:00,4567511,393
800,825,129246209,"",2022-07-31 06:09:28.000000 +00:00,2627126,421
801,825,123195660,"",2021-10-24 14:28:54.000000 +00:00,2934534,4283
802,825,123195583,"",2021-10-24 14:24:50.000000 +00:00,2106516,16284
803,825,123195393,"",2021-10-24 14:13:50.000000 +00:00,2934534,4283
804,825,123194948,"",2021-10-24 13:46:43.000000 +00:00,2106516,16284
805,825,123193942,"",2021-10-24 12:39:08.000000 +00:00,2934534,4283
806,825,123193757,"",2021-10-24 12:23:57.000000 +00:00,2934534,4283
807,826,131715499,"",2022-11-29 22:30:29.000000 +00:00,699665,1839
808,826,123224518,"",2021-10-25 18:59:27.000000 +00:00,17233734,21
809,826,123193790,"",2021-10-24 12:26:36.000000 +00:00,2934534,4283
810,828,56019264,"",2015-12-07 14:22:59.000000 +00:00,488581,1143
811,828,55664226,"",2015-11-27 08:30:41.000000 +00:00,488581,1143
812,832,8721939,"",2011-08-30 22:01:53.000000 +00:00,534617,10815
813,833,8722278,"",2011-08-30 22:28:48.000000 +00:00,22656,1494234
814,833,8722267,"",2011-08-30 22:28:00.000000 +00:00,534617,10815
815,834,23470339,"",2013-05-04 18:09:08.000000 +00:00,281545,33826
816,838,139786668,"",2024-12-11 14:02:50.000000 +00:00,1317202,63
817,839,139775070,"",2024-12-09 15:19:51.000000 +00:00,1317202,63
818,839,139769089,"",2024-12-08 10:07:31.000000 +00:00,4174003,2924
819,839,139763265,"",2024-12-06 18:10:56.000000 +00:00,1317202,63
820,839,139762627,"",2024-12-06 16:02:52.000000 +00:00,4174003,2924
821,839,139761570,"",2024-12-06 12:55:22.000000 +00:00,1317202,63
822,842,134886035,"",2023-06-18 13:06:29.000000 +00:00,8514493,771
823,842,131852798,"",2022-12-06 16:41:17.000000 +00:00,5980325,126
824,842,131824579,"",2022-12-05 13:15:06.000000 +00:00,2041980,280
825,844,139790809,"",2024-12-12 08:09:06.000000 +00:00,2067492,12217
826,844,139786416,"",2024-12-11 13:26:25.000000 +00:00,1831987,43907
827,850,139781479,"",2024-12-10 16:22:55.000000 +00:00,6749628,1
828,851,139791441,"",2024-12-12 09:58:58.000000 +00:00,6749628,1
829,851,139781729,"",2024-12-10 17:05:50.000000 +00:00,13963086,10768
830,851,139781723,"",2024-12-10 17:04:31.000000 +00:00,6749628,1
831,853,14094880,"",2012-05-31 03:49:15.000000 +00:00,1245910,1321
832,853,14076685,"",2012-05-30 12:06:05.000000 +00:00,940246,2497
833,853,14076272,"",2012-05-30 11:49:52.000000 +00:00,940246,2497
834,853,14073353,"",2012-05-30 09:49:01.000000 +00:00,1245910,1321
835,853,14073313,"",2012-05-30 09:47:35.000000 +00:00,1245910,1321
836,861,135763745,"",2023-08-31 03:17:02.000000 +00:00,12873364,353
837,862,122838706,"",2021-10-08 14:52:54.000000 +00:00,2966528,569
838,869,137664226,"",2024-03-01 12:47:39.000000 +00:00,2353324,1032
839,870,136817731,"",2023-12-05 15:47:17.000000 +00:00,59692,8721
840,870,102841628,"",2019-10-04 10:03:31.000000 +00:00,7903486,412
841,871,139783695,"",2024-12-11 01:25:53.000000 +00:00,3025856,7537
842,872,139783694,"",2024-12-11 01:25:34.000000 +00:00,3025856,7537
843,873,93024244,"",2018-10-30 11:08:15.000000 +00:00,1506881,958
844,877,91604016,"",2018-09-14 09:10:17.000000 +00:00,4453282,517
845,877,40830887,"",2014-09-26 14:24:05.000000 +00:00,258660,1447
846,878,17472794,"",2012-10-15 16:41:03.000000 +00:00,884474,20804
847,879,206174,"",2008-12-18 16:54:04.000000 +00:00,31172,6961
848,879,204175,"",2008-12-17 22:24:15.000000 +00:00,6198,33424
849,882,55959463,"",2015-12-05 11:04:51.000000 +00:00,2561541,1661
850,882,204074,"",2008-12-17 21:38:49.000000 +00:00,31172,6961
851,884,139779500,"",2024-12-10 10:49:16.000000 +00:00,2892102,157
852,884,139779107,"",2024-12-10 09:38:57.000000 +00:00,15000097,2504
853,886,139781180,"",2024-12-10 15:28:33.000000 +00:00,24723440,563
854,889,75944240,"",2017-06-10 14:17:40.000000 +00:00,231860,4201
855,890,136726531,"",2023-11-27 10:43:42.000000 +00:00,343846,806
856,890,136724846,"",2023-11-27 07:52:25.000000 +00:00,3534593,1180
857,890,101774810,"",2019-08-26 18:16:42.000000 +00:00,343846,806
858,890,86154675,"",2018-03-30 11:38:15.000000 +00:00,2900229,960
859,893,139264496,"",2024-09-14 06:56:07.000000 +00:00,4712734,14792
860,893,126380640,"",2022-03-16 20:28:25.000000 +00:00,4228079,466
861,895,139264538,"",2024-09-14 07:13:32.000000 +00:00,4712734,14792
862,895,63039122,"",2016-06-13 09:41:57.000000 +00:00,90648,4728
863,895,62990773,"",2016-06-11 07:04:08.000000 +00:00,1274149,11227
864,895,62824727,"",2016-06-07 07:57:49.000000 +00:00,90648,4728
865,895,62726384,"",2016-06-03 19:18:19.000000 +00:00,1274149,11227
866,899,126692543,"",2022-03-31 04:36:38.000000 +00:00,7873768,1675
867,899,126690160,"",2022-03-31 00:00:01.000000 +00:00,6655092,2970
868,900,104061534,"",2019-11-17 08:23:28.000000 +00:00,8457476,536
869,900,104061144,"",2019-11-17 07:46:12.000000 +00:00,9204,170519
870,900,104060588,"",2019-11-17 06:47:36.000000 +00:00,7294900,58686
871,900,104060423,"",2019-11-17 06:26:36.000000 +00:00,8457476,536
872,902,86541917,"",2018-04-10 21:32:37.000000 +00:00,1392490,4078
873,903,107582921,"",2020-03-23 01:13:49.000000 +00:00,207421,310511
874,904,107582912,"",2020-03-23 01:12:42.000000 +00:00,207421,310511
875,906,138955136,"",2024-07-30 22:20:55.000000 +00:00,1108305,20452
876,907,139781917,"",2024-12-10 17:40:48.000000 +00:00,19838568,2388
877,907,139781871,"",2024-12-10 17:31:46.000000 +00:00,19838568,2388
878,907,139778585,"",2024-12-10 07:51:58.000000 +00:00,14081529,75
879,908,133760137,"",2023-03-24 05:39:12.000000 +00:00,21475977,1
880,908,133755672,"",2023-03-23 20:19:58.000000 +00:00,12567365,21813
881,914,129955651,"",2022-09-03 12:20:50.000000 +00:00,-1,1
882,921,139661609,"",2024-11-18 22:28:45.000000 +00:00,851261,1069
883,921,139570828,"",2024-11-03 08:27:28.000000 +00:00,10860442,191
884,921,139564377,"",2024-11-01 16:52:22.000000 +00:00,312021,731
885,921,139468318,"",2024-10-16 20:57:48.000000 +00:00,11132735,485
886,921,139461686,"",2024-10-16 01:07:09.000000 +00:00,4514796,5530
887,921,139440114,"",2024-10-12 08:23:17.000000 +00:00,7814167,101
888,921,139425812,"",2024-10-10 04:12:18.000000 +00:00,1216680,5611
889,921,139424219,"",2024-10-09 19:45:46.000000 +00:00,20444,6096
890,924,139665283,"",2024-11-19 13:41:30.000000 +00:00,5148779,1222
891,924,139656947,"",2024-11-18 08:40:42.000000 +00:00,6754109,1338
892,924,139572455,"",2024-11-03 17:13:07.000000 +00:00,2553331,177
893,924,139430652,"",2024-10-10 17:07:47.000000 +00:00,13500457,2479
894,931,139380497,"",2024-10-02 16:49:45.000000 +00:00,16449728,360
895,940,116916292,"",2021-02-10 02:18:49.000000 +00:00,6046212,295
896,944,115065167,"",2020-12-01 06:15:12.000000 +00:00,1489121,1144
897,947,113014957,"",2020-09-15 23:18:02.000000 +00:00,9392631,403
898,948,105418651,"",2020-01-07 12:22:58.000000 +00:00,10927162,89
899,948,105385099,"",2020-01-06 11:06:55.000000 +00:00,5559342,4955
900,950,127957538,"",2022-05-30 10:14:31.000000 +00:00,226537,10108
901,950,124396490,"",2021-12-15 23:48:39.000000 +00:00,692383,562
902,950,115292402,"",2020-12-09 10:17:55.000000 +00:00,10771265,519
903,950,114499135,"",2020-11-09 19:56:20.000000 +00:00,9697359,93
904,950,114199523,"",2020-10-29 05:55:44.000000 +00:00,4403027,161
905,950,112869366,"",2020-09-10 11:21:44.000000 +00:00,2147927,1653
906,950,111811070,"",2020-08-03 13:59:42.000000 +00:00,2661292,776
907,955,116646855,"",2021-01-30 23:58:29.000000 +00:00,9736497,629
908,956,136392285,"",2023-10-26 12:06:31.000000 +00:00,7066647,3293
909,956,135076337,"",2023-07-04 12:18:29.000000 +00:00,8659981,191
910,956,122984651,"",2021-10-15 03:08:51.000000 +00:00,7882886,4234
911,956,118542054,"",2021-04-12 19:04:47.000000 +00:00,11704057,595
912,956,113561958,"",2020-10-06 06:18:15.000000 +00:00,2856202,4364
913,956,109014952,"",2020-05-06 07:35:59.000000 +00:00,2049986,9502
914,956,107915284,"",2020-04-02 17:30:04.000000 +00:00,1227197,522
915,956,107534125,"",2020-03-20 17:37:40.000000 +00:00,235179,11047
916,956,106664090,"",2020-02-19 12:20:59.000000 +00:00,9384494,451
917,957,139780457,"",2024-12-10 13:33:21.000000 +00:00,5772882,85494
918,958,22927004,"",2013-04-17 15:41:39.000000 +00:00,180659,34313
919,958,22926850,"",2013-04-17 15:37:40.000000 +00:00,1867549,6653
920,958,22926755,"",2013-04-17 15:35:19.000000 +00:00,783412,34628
921,958,22926675,"",2013-04-17 15:33:05.000000 +00:00,802281,17747
922,958,22926384,"",2013-04-17 15:26:06.000000 +00:00,783412,34628
923,958,22926369,"",2013-04-17 15:25:43.000000 +00:00,1867549,6653
924,958,22926262,"",2013-04-17 15:22:55.000000 +00:00,802281,17747
925,959,22926395,"",2013-04-17 15:26:26.000000 +00:00,342852,298388
926,959,22926349,"",2013-04-17 15:25:12.000000 +00:00,783412,34628
927,961,131893965,"",2022-12-08 13:31:00.000000 +00:00,8492856,413
928,962,139778284,"",2024-12-10 06:26:40.000000 +00:00,445901,6719
929,969,22970258,"",2013-04-18 17:27:26.000000 +00:00,1015369,1129
930,969,22964725,"",2013-04-18 14:51:31.000000 +00:00,2220067,175
931,969,22964411,"",2013-04-18 14:43:47.000000 +00:00,1015369,1129
932,969,22962982,"",2013-04-18 14:08:11.000000 +00:00,2220067,175
933,971,22964206,"",2013-04-18 14:39:16.000000 +00:00,2220067,175
934,971,22960705,"",2013-04-18 13:11:18.000000 +00:00,2220067,175
935,971,22960462,"",2013-04-18 13:04:21.000000 +00:00,628242,7930
936,971,22960319,"",2013-04-18 13:01:15.000000 +00:00,2220067,175
937,971,22959823,"",2013-04-18 12:47:00.000000 +00:00,628242,7930
938,972,139791927,"",2024-12-12 11:21:31.000000 +00:00,2711488,297295
939,972,139788821,"",2024-12-11 20:42:57.000000 +00:00,1506749,419
940,972,139787078,"",2024-12-11 15:12:07.000000 +00:00,2711488,297295
941,972,139782958,"",2024-12-10 21:23:01.000000 +00:00,1506749,419
942,976,22984058,"",2013-04-19 04:47:12.000000 +00:00,159570,4526
943,976,22982814,"",2013-04-19 03:19:00.000000 +00:00,2297518,45
944,976,22982352,"",2013-04-19 02:45:54.000000 +00:00,159570,4526
945,977,22982888,"",2013-04-19 03:24:42.000000 +00:00,2297518,45
946,978,22983267,"",2013-04-19 03:53:15.000000 +00:00,2297518,45
947,978,22983261,"",2013-04-19 03:52:54.000000 +00:00,2297518,45
948,978,22983247,"",2013-04-19 03:51:30.000000 +00:00,114251,388130
949,978,22983092,"",2013-04-19 03:39:40.000000 +00:00,2297518,45
950,978,22982990,"",2013-04-19 03:32:12.000000 +00:00,2297518,45
951,978,22982983,"",2013-04-19 03:31:41.000000 +00:00,2297518,45
952,978,22982977,"",2013-04-19 03:31:05.000000 +00:00,2297518,45
953,978,22982915,"",2013-04-19 03:26:43.000000 +00:00,2297518,45
954,978,22982813,"",2013-04-19 03:18:55.000000 +00:00,114251,388130
955,978,22982798,"",2013-04-19 03:17:24.000000 +00:00,2297518,45
956,979,139778269,"",2024-12-10 06:21:01.000000 +00:00,642706,335831
957,979,139778203,"",2024-12-10 05:55:47.000000 +00:00,5772882,85494
958,983,137133810,"",2024-01-09 16:43:50.000000 +00:00,3666206,593
959,984,134501787,"",2023-05-17 12:46:23.000000 +00:00,3666206,593
960,984,133127703,"",2023-02-14 18:09:17.000000 +00:00,2889760,4183
961,986,139778217,"",2024-12-10 06:01:44.000000 +00:00,5772882,85494
962,986,139778214,"",2024-12-10 06:00:24.000000 +00:00,5772882,85494
963,987,14982046,"",2012-07-06 22:28:57.000000 +00:00,488241,48861
964,987,14981966,"",2012-07-06 22:23:20.000000 +00:00,488241,48861
965,987,14981902,"",2012-07-06 22:19:13.000000 +00:00,100747,7521
966,987,14981839,"",2012-07-06 22:14:53.000000 +00:00,488241,48861
967,987,14981616,"",2012-07-06 22:01:48.000000 +00:00,100747,7521
968,987,14981271,"",2012-07-06 21:43:33.000000 +00:00,100747,7521
969,993,87167782,"",2018-04-28 11:04:34.000000 +00:00,2595658,4046
970,993,87167767,"",2018-04-28 11:03:44.000000 +00:00,9461706,313
971,996,134905553,"",2023-06-20 07:20:02.000000 +00:00,4567795,1278
972,996,125843547,"",2022-02-20 09:41:40.000000 +00:00,645016,2618
973,997,121045946,"",2021-07-22 21:45:36.000000 +00:00,238134,92147
974,999,139778714,"",2024-12-10 08:26:45.000000 +00:00,9014097,48543
975,999,139778039,"",2024-12-10 04:40:15.000000 +00:00,14731,89696
976,1001,88715061,"",2018-06-14 11:22:09.000000 +00:00,2412895,5234
977,1003,139780209,"",2024-12-10 12:57:28.000000 +00:00,1206791,376
978,1003,139777758,"",2024-12-10 02:25:09.000000 +00:00,139985,717736
979,1003,139777722,"",2024-12-10 02:08:45.000000 +00:00,1206791,376
980,1003,139773728,"",2024-12-09 11:32:51.000000 +00:00,466862,108458
981,1003,139766885,"",2024-12-07 17:06:21.000000 +00:00,139985,717736
982,1003,139766326,"",2024-12-07 14:26:32.000000 +00:00,1206791,376
983,1003,139764965,"",2024-12-07 05:22:10.000000 +00:00,139985,717736
984,1003,139764645,"",2024-12-07 02:12:18.000000 +00:00,1206791,376
985,1003,139764424,"",2024-12-06 23:37:02.000000 +00:00,642706,335831
986,1003,139764409,"",2024-12-06 23:31:02.000000 +00:00,642706,335831
987,1003,139763363,"",2024-12-06 18:28:18.000000 +00:00,1206791,376
988,1003,139763351,"",2024-12-06 18:26:42.000000 +00:00,1206791,376
989,1003,139763271,"",2024-12-06 18:12:01.000000 +00:00,466862,108458
990,1003,139763236,"",2024-12-06 18:05:16.000000 +00:00,2338547,10980
991,1003,139763056,"",2024-12-06 17:26:53.000000 +00:00,1206791,376
992,1003,139763049,"",2024-12-06 17:25:22.000000 +00:00,1206791,376
993,1007,42708414,"",2014-11-24 10:08:32.000000 +00:00,2674303,37027
994,1010,139777633,"",2024-12-10 01:28:36.000000 +00:00,3025856,7537
995,1011,139781757,"",2024-12-10 17:11:26.000000 +00:00,25087850,11
996,1012,139765674,"",2024-12-07 10:38:19.000000 +00:00,25087850,11
997,1014,130072350,"",2022-09-09 07:18:58.000000 +00:00,145989,46668
998,1014,130063235,"",2022-09-08 17:58:39.000000 +00:00,3748178,1909
999,1014,130019655,"",2022-09-06 22:47:15.000000 +00:00,145989,46668
1000,1014,128865174,"",2022-07-13 01:08:57.000000 +00:00,3748178,1909
1001,1014,128861838,"",2022-07-12 20:24:08.000000 +00:00,5640649,14948
1002,1022,95538894,"",2019-01-25 09:31:16.000000 +00:00,5362510,3067
1003,1024,56751416,"",2015-12-29 05:09:40.000000 +00:00,2657277,864
1004,1025,56599768,"",2015-12-23 05:46:11.000000 +00:00,5044592,823
1005,1025,56598820,"",2015-12-23 04:59:03.000000 +00:00,2657277,864
1006,1028,4103123,"",2010-10-04 20:47:12.000000 +00:00,422597,93089
1007,1028,4093471,"",2010-10-03 19:34:51.000000 +00:00,422597,93089
1008,1028,4093427,"",2010-10-03 19:25:50.000000 +00:00,,
1009,1029,121359902,"",2021-08-05 17:38:17.000000 +00:00,642706,335831
1010,1029,121359868,"",2021-08-05 17:36:57.000000 +00:00,10819573,77474
1011,1029,121353320,"",2021-08-05 13:29:54.000000 +00:00,,
1012,1029,121346525,"",2021-08-05 08:53:21.000000 +00:00,642706,335831
1013,1029,121346472,"",2021-08-05 08:51:02.000000 +00:00,,
1014,1029,121346358,"",2021-08-05 08:46:27.000000 +00:00,642706,335831
1015,1029,121346260,"",2021-08-05 08:42:04.000000 +00:00,,
1016,1029,121345868,"",2021-08-05 08:25:12.000000 +00:00,642706,335831
1017,1029,121345670,"",2021-08-05 08:16:12.000000 +00:00,,
1018,1029,121345650,"",2021-08-05 08:15:26.000000 +00:00,642706,335831
1019,1029,121345491,"",2021-08-05 08:08:21.000000 +00:00,,
1020,1029,121345473,"",2021-08-05 08:07:31.000000 +00:00,642706,335831
1021,1029,121345410,"",2021-08-05 08:05:03.000000 +00:00,,
1022,1033,112399519,"",2020-08-24 14:40:05.000000 +00:00,3495663,153
1023,1034,99589454,"",2019-06-07 19:22:33.000000 +00:00,2068738,2956
1024,1034,69236189,"",2016-12-07 10:01:52.000000 +00:00,7167748,93
1025,1035,131351547,"",2022-11-11 16:22:23.000000 +00:00,2491204,125
1026,1035,57166799,"",2016-01-10 20:22:56.000000 +00:00,30900,3620
1027,1035,50291230,"",2015-06-30 13:58:23.000000 +00:00,1656824,6308
1028,1036,110174845,"",2020-06-10 03:11:43.000000 +00:00,9732672,448
1029,1036,78763071,"",2017-08-27 06:20:24.000000 +00:00,22656,1494234
1030,1036,78762381,"",2017-08-27 05:07:52.000000 +00:00,4510869,1546
1031,1038,127721312,"",2022-05-18 18:32:09.000000 +00:00,-1,1
1032,1040,80145430,"",2017-10-05 23:47:52.000000 +00:00,831454,694
1033,1041,123143413,"",2021-10-21 19:43:26.000000 +00:00,355438,22195
1034,1041,121906933,"",2021-08-30 00:37:57.000000 +00:00,354577,136339
1035,1043,107715094,"",2020-03-27 08:31:18.000000 +00:00,10143383,1
1036,1043,107666843,"",2020-03-25 17:20:51.000000 +00:00,5284026,723
1037,1044,131352138,"",2022-11-11 16:50:10.000000 +00:00,2491204,125
1038,1045,112975394,"",2020-09-14 16:35:29.000000 +00:00,2308683,191171
1039,1046,121421246,"",2021-08-09 01:29:17.000000 +00:00,589259,93717
1040,1054,72006554,"",2017-02-24 04:21:28.000000 +00:00,4112725,2165
1041,1057,123147073,"",2021-10-21 23:47:42.000000 +00:00,355438,22195
1042,1057,70978357,"",2017-01-27 15:57:44.000000 +00:00,2592471,387
1043,1057,61885211,"",2016-05-12 00:21:53.000000 +00:00,207421,310511
1044,1058,131351816,"",2022-11-11 16:35:03.000000 +00:00,2491204,125
1045,1058,123143778,"",2021-10-21 20:02:57.000000 +00:00,355438,22195
1046,1058,61885131,"",2016-05-12 00:16:04.000000 +00:00,207421,310511
1047,1058,54744941,"",2015-11-02 14:39:36.000000 +00:00,398316,3380
1048,1058,54742034,"",2015-11-02 13:24:24.000000 +00:00,2068790,141
1049,1059,67890797,"",2016-10-29 07:54:11.000000 +00:00,4041387,427
1050,1061,115069981,"",2020-12-01 10:01:33.000000 +00:00,5384400,135
1051,1067,139571371,"",2024-11-03 11:44:44.000000 +00:00,2682025,794
1052,1067,139485132,"",2024-10-19 14:09:27.000000 +00:00,2014167,879
1053,1069,139449613,"",2024-10-14 10:41:30.000000 +00:00,900,27045
1054,1073,137282589,"",2024-01-24 08:27:16.000000 +00:00,6464540,443
1055,1075,3519349,"",2010-08-02 04:02:15.000000 +00:00,390153,3575
1056,1075,3519227,"",2010-08-02 03:19:40.000000 +00:00,399815,76887
1057,1078,3519490,"",2010-08-02 04:39:16.000000 +00:00,234901,26832
1058,1078,3519388,"",2010-08-02 04:12:29.000000 +00:00,139985,717736
1059,1078,3519268,"",2010-08-02 03:34:34.000000 +00:00,399815,76887
1060,1078,3519261,"",2010-08-02 03:33:11.000000 +00:00,330565,67966
1061,1081,118409653,"",2021-04-07 14:09:45.000000 +00:00,4862058,393
1062,1081,94817355,"",2018-12-31 17:19:36.000000 +00:00,2140491,825
1063,1081,91241119,"",2018-09-03 08:15:45.000000 +00:00,1426227,130374
1064,1081,91141318,"",2018-08-30 11:15:40.000000 +00:00,2177410,2201
1065,1082,133595954,"",2023-03-14 08:53:02.000000 +00:00,9397419,89
1066,1082,126391461,"",2022-03-17 09:59:59.000000 +00:00,4214415,792
1067,1082,125846062,"",2022-02-20 13:01:27.000000 +00:00,6756858,1354
1068,1082,125814821,"",2022-02-18 15:30:41.000000 +00:00,4214415,792
1069,1084,139057382,"",2024-08-14 13:58:35.000000 +00:00,7709413,86
1070,1084,130823973,"",2022-10-17 10:37:28.000000 +00:00,3058832,1464
1071,1084,112904937,"",2020-09-11 13:37:26.000000 +00:00,3886961,4090
1072,1084,77138721,"",2017-07-13 14:08:42.000000 +00:00,202705,6844
1073,1084,46869822,"",2015-03-30 08:21:12.000000 +00:00,1977151,5547
1074,1084,30515381,"",2013-12-06 16:58:55.000000 +00:00,1155079,1563
1075,1084,1618540,"",2009-11-15 16:50:05.000000 +00:00,45108,3634
1076,1084,1603756,"",2009-11-12 19:57:54.000000 +00:00,47281,56519
1077,1085,83831921,"",2018-01-24 11:21:25.000000 +00:00,1195139,7131
1078,1086,134895799,"",2023-06-19 12:10:00.000000 +00:00,11284920,126
1079,1086,125960324,"",2022-02-25 00:38:54.000000 +00:00,6753606,651
1080,1086,46869795,"",2015-03-30 08:20:15.000000 +00:00,1977151,5547
1081,1086,31289559,"",2013-12-31 12:23:35.000000 +00:00,2890983,1324
1082,1086,1606492,"",2009-11-13 04:55:10.000000 +00:00,33889,14035
1083,1087,139780893,"",2024-12-10 14:48:46.000000 +00:00,13855335,71
1084,1089,139765597,"",2024-12-07 10:19:42.000000 +00:00,9340380,3
1085,1091,121378499,"",2021-08-06 13:07:16.000000 +00:00,16461809,11
1086,1092,83579539,"",2018-01-17 09:22:08.000000 +00:00,3558960,96672
1087,1092,83579380,"",2018-01-17 09:18:03.000000 +00:00,2560545,175
1088,1092,83579242,"",2018-01-17 09:14:06.000000 +00:00,3558960,96672
1089,1092,83579208,"",2018-01-17 09:13:14.000000 +00:00,2560545,175
1090,1094,83579980,"",2018-01-17 09:34:32.000000 +00:00,823393,65673
1091,1094,83579319,"",2018-01-17 09:16:17.000000 +00:00,981744,31229
1092,1096,108885966,"",2020-05-02 07:36:27.000000 +00:00,1497139,15731
1093,1096,96095820,"",2019-02-12 14:22:51.000000 +00:00,1207019,1666
